token,pos,count
기준,NNG,19
전기비,NNG,13
물가,NNG,13
대출,NNG,11
금리,NNG,11
둔화,NNG,11
경제,NNG,10
성장률,NNG,8
전기,NNG,8
경기,NNG,8
인상,NNG,7
전년동기비,NNG,7
통화정책,NNG,6
수준,NNG,6
제조업,NNG,6
지수,NNG,6
제외,NNG,6
생산,NNG,6
수출,NNG,5
국제,NNG,5
하락,NNG,5
정책,NNG,5
지속,NNG,5
소비자,NNG,5
영향,NNG,5
소매,NNG,5
상승률,NNG,5
전망,NNG,5
국내,NNG,5
GDP,NNG,5
석유,NNG,4
가스,NNG,4
판매,NNG,4
향후,MAG,4
가격,NNG,4
한국은행,NNG,4
지표,NNG,4
주요국,NNG,4
기준금리,NNG,4
인플레이션율,NNG,4
글로벌,NNG,4
분기,NNG,4
관련,NNG,4
산업,NNG,4
예상,NNG,4
오름세,NNG,4
수치,NNG,3
방향,NNG,3
기업,NNG,3
금융안정,NNG,3
비연,NNG,3
달러화,NNG,3
속도,NNG,3
금융,NNG,3
목표,NNG,3
성장세,NNG,3
판단,NNG,3
PMI,NNG,3
인플레이션,NNG,3
중국,NNG,3
유가,NNG,3
약화,NNG,3
실업률,NNG,3
세계,NNG,3
계절조정,NNG,3
가계,NNG,3
조원,NNG,3
전망치,NNG,3
서비스,NNG,3
수도권,NNG,3
여전히,MAG,3
시장,NNG,3
안정,NNG,3
월평균,NNG,3
나타내,VV,3
기간,NNG,3
상황,NNG,3
상향조정,NNG,3
기타,NNG,2
증감,NNG,2
금융통화위원회,NNG,2
긴축,NNG,2
포함,NNG,2
취업자수증감,NNG,2
자료,NNG,2
점검,NNG,2
기말,NNG,2
기대,NNG,2
회사채,NNG,2
지난,VV,2
건설,NNG,2
기업어음,NNG,2
확대,NNG,2
국고채,NNG,2
환율,NNG,2
투자,NNG,2
회복,NNG,2
미연준,NNG,2
민간,NNG,2
kr,SL,2
리스크,NNG,2
CP,NNG,2
미국,NNG,2
or,SL,2
담보대출,NNG,2
근원,NNG,2
상승,NNG,2
대비,NNG,2
달러,NNG,2
배경,NNG,2
속도조절,NNG,2
금융시장,NNG,2
소비,NNG,2
한국,NNG,2
공공,NNG,2
불확실성,NNG,2
신흥시장국,NNG,2
완화,NNG,2
상회,NNG,2
성장,NNG,2
계열,NNG,2
수요,NNG,2
수도,NNG,2
변화,NNG,2
운용,NNG,2
요금,NNG,2
유지,NNG,2
이어졌,VV,2
은행,NNG,2
신용,NNG,2
식료품,NNG,2
실물,NNG,2
취급,NNG,2
