token,pos,count
기준,NNG,20
물가,NNG,14
전기비,NNG,13
대출,NNG,12
둔화,NNG,11
상승률,NNG,10
금리,NNG,10
경제,NNG,9
통화정책,NNG,8
흐름,NNG,7
전년동기비,NNG,7
예상,NNG,6
수출,NNG,6
소비자,NNG,6
생산,NNG,6
지수,NNG,6
제조업,NNG,6
제외,NNG,6
전기,NNG,6
정책,NNG,6
성장률,NNG,6
전망,NNG,5
GDP,NNG,5
가격,NNG,5
소매,NNG,5
경기,NNG,4
판매,NNG,4
서비스,NNG,4
수준,NNG,4
유지,NNG,4
인플레이션율,NNG,4
변화,NNG,4
영향,NNG,4
산업,NNG,4
가운데,NNG,4
가계,NNG,4
성장세,NNG,4
인상,NNG,4
석유,NNG,4
주요국,NNG,4
지표,NNG,4
중국,NNG,4
분기,NNG,4
한국은행,NNG,4
국내,NNG,4
점차,MAG,4
국제,NNG,4
글로벌,NNG,4
조원,NNG,3
점검,NNG,3
관련,NNG,3
계절조정,NNG,3
전망치,NNG,3
여건,NNG,3
기조,NNG,3
인플레이션,NNG,3
대비,NNG,3
전월,NNG,3
긴축,NNG,3
나타내,VV,3
기준금리,NNG,3
미국,NNG,3
방향,NNG,3
목표,NNG,3
기대,NNG,3
기업,NNG,3
월평균,NNG,3
기간,NNG,3
보이,VV,3
상회,NNG,3
상승,NNG,3
PMI,NNG,3
금융,NNG,3
근원,NNG,3
국고채,NNG,3
금융안정,NNG,3
금년,NNG,3
부합,NNG,3
양호,NNG,3
지난,VV,3
비연,NNG,3
상당기간,NNG,3
수도권,NNG,3
세계,NNG,3
수치,NNG,3
신흥시장국,NNG,3
성장,NNG,3
실업률,NNG,3
파급효과,NNG,2
상당폭,NNG,2
포함,NNG,2
투자,NNG,2
부진,NNG,2
개인서비스,NNP,2
건설,NNG,2
kr,SL,2
취업자수증감,NNG,2
취급,NNG,2
추가,NNG,2
한국,NNG,2
판단,NNG,2
bok,SL,2
Tel,SL,2
or,SL,2
가스,NNG,2
개선,NNG,2
필요성,NNG,2
하락,NNG,2
선진국,NNG,2
주택,NNG,2
증감,NNG,2
금융시장,NNG,2
향후,MAG,2
확대,NNG,2
회복,NNG,2
지속,NNG,2
주택가격,NNG,2
계열,NNG,2
국채,NNG,2
공공,NNG,2
완화,NNG,2
민간,NNG,2
연간,NNG,2
유가,NNG,2
배경,NNG,2
기타,NNG,2
금융통화위원회,NNG,2
내외,NNG,2
원달러환율,NNG,2
운용,NNG,2
달러화,NNG,2
담보대출,NNG,2
자료,NNG,2
수도,NNG,2
상황,NNG,2
만큼,NNB,2
다시,MAG,2
달러,NNG,2
이후,NNG,2
은행,NNG,2
기말,NNG,2
등락,NNG,2
리스크,NNG,2
안정,NNG,2
식료품,NNG,2
수요,NNG,2
실물,NNG,2
속도,NNG,2
소비,NNG,2
고용,NNG,1
고용률,NNG,1
공급,NNG,1
공보,NNG,1
공보관,NNG,1
공업,NNG,1
과정,NNG,1
관리,NNG,1
교역량,NNG,1
구성,NNG,1
국가,NNG,1
규모,NNG,1
그간,NNG,1
주로,MAG,1
주비,NNG,1
주식담보대출,NNG,1
주요,NNG,1
주택담보,NNG,1
주택담보대출,NNG,1
주택매매가격,NNG,1
중기,NNG,1
중도금,NNG,1
중소기업,NNG,1
중심,NNG,1
중점,NNG,1
증가,NNG,1
증가세,NNG,1
증가율,NNG,1
증대,NNG,1
지방,NNG,1
지켜볼,VV,1
직간접적,NNG,1
CDS,NNG,1
CP,NNG,1
Fax,SL,1
ISM,NNG,1
IT,SL,1
JPMorgan,SL,1
KOSPI,NNG,1
MSCI,NNG,1
VIX,SL,1
WTI,SL,1
bp,SL,1
http,SL,1
mail,SL,1
mpdept,SL,1
www,SL,1
감소세,NNG,1
강세,NNG,1
강화,NNG,1
거래,NNG,1
총괄팀,NNP,1
최종호가,NNG,1
축소,NNG,1
취업자수,NNG,1
측면,NNG,1
통계청,NNP,1
통관,NNG,1
통안증권,NNG,1
통화,NNG,1
통화정책국,NNP,1
팀장,NNP,1
판매액,NNG,1
펀드,NNG,1
평균,NNG,1
포시,NNG,1
프리미엄,NNG,1
필요,NNG,1
하반기,NNG,1
하방,NNG,1
부채,NNG,1
불확실성,NNG,1
붙임,NNG,1
비농가,NNG,1
비용,NNG,1
비은행,NNG,1
산업활동,NNG,1
산원,NNG,1
상가,NNG,1
상업,NNG,1
