token,pos,count
물가,NNG,26
기준,NNG,21
전년동기비,NNG,15
상승률,NNG,14
전기비,NNG,13
대출,NNG,12
금리,NNG,10
소비자,NNG,9
미국,NNG,8
경기,NNG,7
흐름,NNG,7
경제,NNG,7
불확실성,NNG,7
확대,NNG,7
제조업,NNG,7
수출,NNG,6
지표,NNG,6
환율,NNG,6
제외,NNG,6
생산,NNG,6
글로벌,NNG,6
통화정책,NNG,6
전기,NNG,6
지수,NNG,6
기준금리,NNG,6
성장률,NNG,6
여건,NNG,6
영향,NNG,6
근원,NNG,6
가계,NNG,6
분기,NNG,5
성장,NNG,5
한국은행,NNG,5
경로,NNG,5
소매,NNG,5
국내,NNG,5
정책,NNG,5
향후,MAG,5
유지,NNG,5
GDP,NNG,5
안정,NNG,5
둔화,NNG,5
계절조정,NNG,5
금융안정,NNG,4
전망,NNG,4
금융,NNG,4
국제,NNG,4
기간,NNG,4
기업,NNG,4
판매,NNG,4
통상,NNG,4
수준,NNG,4
하방,NNG,4
하락,NNG,4
산업,NNG,4
변화,NNG,4
변동성,NNG,4
수치,NNG,3
PMI,NNG,3
지속,NNG,3
관세정책,NNG,3
관련,NNG,3
서비스,NNG,3
석유,NNG,3
일부,NNG,3
방향,NNG,3
인플레이션율,NNG,3
달러,NNG,3
점검,NNG,3
주요국,NNG,3
주요,NNG,3
상황,NNG,3
월평균,NNG,3
완화,NNG,3
비연,NNG,3
예상,NNG,3
유가,NNG,3
정부,NNG,3
주가,NNG,3
위험,NNG,3
중국,NNG,3
국고채,NNG,3
규모,NNG,3
조원,NNG,3
신흥시장국,NNG,3
실업률,NNG,3
세계,NNG,3
가격,NNG,3
협상,NNG,2
한국,NNG,2
투자,NNG,2
취급,NNG,2
악화,NNG,2
실적,NNG,2
심리,NNG,2
우려,NNG,2
상당폭,NNG,2
부진,NNG,2
따른,VV,2
붙임,NNG,2
식료품,NNG,2
성장세,NNG,2
증감,NNG,2
서울,NNP,2
보인다,VV,2
원달러환율,NNG,2
부채,NNG,2
운용,NNG,2
취업자수증감,NNG,2
필요,NNG,2
포함,NNG,2
증대,NNG,2
실물,NNG,2
수요,NNG,2
수도권,NNG,2
수도,NNG,2
가격변수,NNG,2
계열,NNG,2
공공,NNG,2
관세,NNG,2
kr,SL,2
Tel,SL,2
bok,SL,2
지난,VV,2
담보대출,NNG,2
내수,NNG,2
장기,NNG,2
or,SL,2
결정,NNG,2
건설,NNG,2
거래,NNG,2
가스,NNG,2
전망치,NNG,2
국채,NNG,2
