token,pos,count
기준,NNG,20
둔화,NNG,15
물가,NNG,14
전기비,NNG,13
금리,NNG,11
대출,NNG,11
경제,NNG,10
금융,NNG,9
경기,NNG,9
영향,NNG,9
흐름,NNG,9
상승률,NNG,8
성장률,NNG,7
전년동기비,NNG,7
주요국,NNG,7
통화정책,NNG,7
제조업,NNG,6
기대,NNG,6
상황,NNG,6
생산,NNG,6
지수,NNG,6
분기,NNG,6
국제,NNG,6
정책,NNG,6
전기,NNG,6
제외,NNG,6
소비자,NNG,5
리스크,NNG,5
수준,NNG,5
GDP,NNG,5
인상,NNG,5
수출,NNG,5
소매,NNG,5
전망,NNG,5
하락,NNG,5
글로벌,NNG,5
회복,NNG,5
불확실성,NNG,5
이후,NNG,4
국내,NNG,4
판매,NNG,4
은행,NNG,4
중국,NNG,4
인플레이션,NNG,4
지표,NNG,4
인플레이션율,NNG,4
부문,NNG,4
석유,NNG,4
예상,NNG,4
산업,NNG,4
부진,NNG,4
판단,NNG,4
한국은행,NNG,4
가격,NNG,4
금융안정,NNG,4
국채,NNG,3
그간,NNG,3
목표,NNG,3
비연,NNG,3
상당기간,NNG,3
상회,NNG,3
변화,NNG,3
미연준,NNG,3
조원,NNG,3
달러화,NNG,3
월평균,NNG,3
움직임,NNG,3
유지,NNG,3
유가,NNG,3
점검,NNG,3
전월,NNG,3
방향,NNG,3
금년,NNG,3
실업률,NNG,3
약화,NNG,3
여건,NNG,3
미국,NNG,3
기간,NNG,3
긴축,NNG,3
속도,NNG,3
기업,NNG,3
기준금리,NNG,3
오름세,NNG,3
서비스,NNG,3
세계,NNG,3
금융시장,NNG,3
공공,NNG,3
지속,NNG,3
지난,VV,3
확대,NNG,3
향후,MAG,3
근원,NNG,3
관련,NNG,3
계절조정,NNG,3
전망치,NNG,3
PMI,NNG,3
가계,NNG,3
수치,NNG,3
지난해,NNG,2
축소,NNG,2
나타내,VV,2
기말,NNG,2
취급,NNG,2
자료,NNG,2
다소,MAG,2
달러,NNG,2
주로,MAG,2
증감,NNG,2
가스,NNG,2
환율,NNG,2
기타,NNG,2
안정,NNG,2
원달러환율,NNG,2
운용,NNG,2
주택가격,NNG,2
주요,NNG,2
추가,NNG,2
위험,NNG,2
장기,NNG,2
금융통화위원회,NNG,2
민간,NNG,2
배경,NNG,2
실물,NNG,2
실리콘밸리,NNG,2
신흥시장국,NNG,2
양호,NNG,2
건설,NNG,2
계열,NNG,2
증대,NNG,2
하방,NNG,2
or,SL,2
bok,SL,2
IT,SL,2
Tel,SL,2
kr,SL,2
필요성,NNG,2
만큼,NNB,2
포함,NNG,2
투자,NNG,2
가격변수,NNG,2
취업자수증감,NNG,2
한국,NNG,2
국고채,NNG,2
시장,NNG,2
대비,NNG,2
성장,NNG,2
소비,NNG,2
성장세,NNG,2
수도,NNG,2
수도권,NNG,2
식료품,NNG,2
상당폭,NNG,2
불안,NNG,2
담보대출,NNG,2
상승,NNG,2
변동성,NNG,2
사태,NNG,2
수요,NNG,2
소폭,MAG,2
최근,NNG,1
총괄팀,NNP,1
참조,NNG,1
주택담보대출,NNG,1
주택매매가격,NNG,1
주택담보,NNG,1
주택,NNG,1
우려,NNG,1
월중,NNG,1
요인,NNG,1
유로,NNG,1
중기,NNG,1
참고,NNG,1
중도금,NNG,1
중소기업,NNG,1
농축수산물,NNG,1
증가율,NNG,1
중순,NNG,1
누계,NNG,1
단기,NNG,1
다음,NNG,1
달러인덱스,NNG,1
제품,NNG,1
주비,NNG,1
주식담보대출,NNG,1
전반,NNG,1
전세계,NNG,1
증가,NNG,1
차장,NNP,1
직간접적,NNG,1
취업자수,NNG,1
정부,NNG,1
동일,NNG,1
독일,NNG,1
더딘,VA,1
무역수지,NNG,1
모습,NNG,1
모기지론,NNG,1
면밀히,MAG,1
매수,NNG,1
마이너스통장대출,NNG,1
CP,NNG,1
국내외,NNG,1
구성,NNG,1
판매액,NNG,1
펀드,NNG,1
파급효과,NNG,1
파산,NNG,1
하회,NNG,1
한국주택금융공사,NNP,1
팀장,NNP,1
산원,NNG,1
비농가,NNG,1
상품,NNG,1
상업,NNG,1
담배,NNG,1
대외,NNG,1
대기업,NNG,1
더디,VA,1
대한,VV,1
상반기,NNG,1
락하,NNG,1
동향,NNG,1
따른,VV,1
시계,NNG,1
부동산,NNG,1
부동,NNG,1
보인다,VV,1
커졌,VV,1
통화정책국,NNP,1
통안증권,NNG,1
통관,NNG,1
포시,NNG,1
평균,NNG,1
프리미엄,NNG,1
폭등,NNG,1
필요,NNG,1
통계청,NNP,1
한편,NNG,1
함께,MAG,1
하반기,NNG,1
bp,SL,1
http,SL,1
WTI,SL,1
www,SL,1
mpdept,SL,1
가공식품,NNG,1
mail,SL,1
가능성,NNG,1
측면,NNG,1
VIX,SL,1
MSCI,NNG,1
KOSPI,NNG,1
JPMorgan,SL,1
ISM,NNG,1
Fax,SL,1
급식,NNG,1
농산물,NNG,1
기조,NNG,1
나타,NNG,1
외환시장,NNG,1
오피스텔,NNG,1
완화,NNG,1
외국인,NNG,1
설비투자지수,NNG,1
설비,NNG,1
선진국,NNG,1
연간,NNG,1
서울,NNP,1
수익률,NNG,1
수입량,NNG,1
