token,pos,count
물가,NNG,23
기준,NNG,19
상승률,NNG,17
전년동기비,NNG,15
전기비,NNG,13
대출,NNG,13
금리,NNG,10
소비자,NNG,9
전망,NNG,9
경제,NNG,8
흐름,NNG,8
통화정책,NNG,8
영향,NNG,7
국내,NNG,7
제외,NNG,6
리스크,NNG,6
생산,NNG,6
둔화,NNG,6
제조업,NNG,6
근원,NNG,6
지표,NNG,6
수출,NNG,6
성장률,NNG,6
지수,NNG,6
전기,NNG,6
정책,NNG,6
한국은행,NNG,5
소매,NNG,5
가격,NNG,5
상황,NNG,5
수준,NNG,5
GDP,NNG,5
관련,NNG,5
지속,NNG,5
계절조정,NNG,5
경기,NNG,5
주요국,NNG,5
국제,NNG,5
기간,NNG,5
기준금리,NNG,4
증가세,NNG,4
판매,NNG,4
예상,NNG,4
운용,NNG,4
서비스,NNG,4
분기,NNG,4
인플레이션,NNG,4
지정학,NNG,4
개선,NNG,4
산업,NNG,4
기대,NNG,4
유지,NNG,4
상승,NNG,4
목표,NNG,4
글로벌,NNG,3
국고채,NNG,3
실업률,NNG,3
비연,NNG,3
건설,NNG,3
조원,NNG,3
세계,NNG,3
소비,NNG,3
기타,NNG,3
안정,NNG,3
향후,MAG,3
신흥시장국,NNG,3
수치,NNG,3
투자,NNG,3
가계,NNG,3
PMI,NNG,3
여건,NNG,3
금융안정,NNG,3
기업,NNG,3
인플레이션율,NNG,3
불확실성,NNG,3
석유,NNG,3
수도권,NNG,3
성장세,NNG,3
양상,NNG,3
미국,NNG,3
방향,NNG,3
부동산,NNG,3
유가,NNG,3
금융,NNG,3
전개,NNG,3
월평균,NNG,3
농산물,NNG,3
달러,NNG,3
bok,SL,2
Tel,SL,2
or,SL,2
PF,NNG,2
취급,NNG,2
취업자수증감,NNG,2
가스,NNG,2
kr,SL,2
추세,NNG,2
추이,NNG,2
중국,NNG,2
주택가격,NNG,2
금년,NNG,2
확신,NNG,2
증감,NNG,2
지난,VV,2
환율,NNG,2
회복세,NNG,2
공공,NNG,2
점검,NNG,2
담보대출,NNG,2
인하,NNG,2
대내외,NNG,2
계열,NNG,2
주택,NNG,2
국채,NNG,2
금융시장,NNG,2
금융통화위원회,NNG,2
이어지,VV,2
은행,NNG,2
원달러환율,NNG,2
보인다,VV,2
자료,NNG,2
조기,NNG,2
민간,NNG,2
실물,NNG,2
소폭,MAG,2
배경,NNG,2
미연준,NNG,2
기말,NNG,2
긴축,NNG,2
기조,NNG,2
포함,NNG,2
프로젝트파이낸싱,NNG,2
한국,NNG,2
식료품,NNG,2
양호,NNG,2
수도,NNG,2
약화,NNG,2
부합,NNG,2
견조,NNG,1
결정,NNG,1
결정시,NNG,1
경로,NNG,1
고용,NNG,1
고용률,NNG,1
공급,NNG,1
공보,NNG,1
공보관,NNG,1
공업,NNG,1
과정,NNG,1
관리,NNG,1
교역량,NNG,1
구성,NNG,1
구조조정,NNG,1
국내외,NNG,1
주가,NNG,1
주로,MAG,1
