token,pos,count
물가,NNG,27
기준,NNG,22
전년동기비,NNG,15
상승률,NNG,15
전기비,NNG,13
대출,NNG,12
금리,NNG,11
소비자,NNG,10
전망,NNG,8
경제,NNG,7
제조업,NNG,7
근원,NNG,7
수출,NNG,7
상승,NNG,7
성장률,NNG,7
지표,NNG,6
기준금리,NNG,6
수준,NNG,6
지수,NNG,6
경기,NNG,6
통화정책,NNG,6
생산,NNG,6
국내,NNG,6
유지,NNG,6
정책,NNG,6
영향,NNG,6
환율,NNG,5
기대,NNG,5
국제,NNG,5
GDP,NNG,5
소매,NNG,5
전기,NNG,5
제외,NNG,5
예상,NNG,5
경로,NNG,5
향후,MAG,5
한국은행,NNG,5
확대,NNG,5
금융안정,NNG,5
계절조정,NNG,5
소비,NNG,4
산업,NNG,4
가격,NNG,4
변화,NNG,4
분기,NNG,4
수도권,NNG,4
미국,NNG,4
석유,NNG,4
기간,NNG,4
글로벌,NNG,4
다소,MAG,4
지난,VV,4
관련,NNG,4
투자,NNG,4
가계,NNG,4
판매,NNG,4
인하,NNG,3
실업률,NNG,3
기업,NNG,3
수치,NNG,3
기타,NNG,3
여건,NNG,3
인플레이션율,NNG,3
주요국,NNG,3
달러,NNG,3
신흥시장국,NNG,3
내수,NNG,3
둔화,NNG,3
반도체,NNG,3
방향,NNG,3
세계,NNG,3
성장,NNG,3
금융,NNG,3
월평균,NNG,3
유가,NNG,3
회복세,NNG,3
흐름,NNG,3
건설,NNG,3
주가,NNG,3
조원,NNG,3
전망치,NNG,3
점검,NNG,3
국고채,NNG,3
중심,NNG,3
지속,NNG,3
PMI,NNG,3
비연,NNG,3
보인다,VV,3
서비스,NNG,3
상황,NNG,3
상회,NNG,3
통상,NNG,2
주택가격,NNG,2
원달러환율,NNG,2
or,SL,2
증가율,NNG,2
증가세,NNG,2
증감,NNG,2
취급,NNG,2
결정,NNG,2
주요,NNG,2
조정,NNG,2
운용,NNG,2
은행,NNG,2
유의,NNG,2
일반인,NNG,2
