token,pos,count
물가,NNG,27
기준,NNG,22
상승률,NNG,15
전년동기비,NNG,15
전기비,NNG,13
대출,NNG,12
소비자,NNG,9
금리,NNG,9
리스크,NNG,8
경제,NNG,8
통화정책,NNG,8
둔화,NNG,7
성장세,NNG,7
국내,NNG,7
성장률,NNG,7
영향,NNG,6
상황,NNG,6
근원,NNG,6
지수,NNG,6
지표,NNG,6
분기,NNG,6
생산,NNG,6
제조업,NNG,6
제외,NNG,6
수출,NNG,6
전기,NNG,6
GDP,NNG,5
관련,NNG,5
유지,NNG,5
개선,NNG,5
계절조정,NNG,5
한국은행,NNG,5
소매,NNG,5
소비,NNG,5
경기,NNG,5
예상,NNG,5
흐름,NNG,5
주요국,NNG,5
수준,NNG,5
정책,NNG,5
운용,NNG,4
판매,NNG,4
지정학,NNG,4
국제,NNG,4
기대,NNG,4
따라,VV,4
전망,NNG,4
기간,NNG,4
가계,NNG,4
향후,MAG,4
기준금리,NNG,4
가격,NNG,4
산업,NNG,4
국고채,NNG,3
지속,NNG,3
서비스,NNG,3
인플레이션율,NNG,3
신흥시장국,NNG,3
점검,NNG,3
월평균,NNG,3
금융,NNG,3
조원,NNG,3
상당폭,NNG,3
금융안정,NNG,3
기업,NNG,3
이어지,VV,3
실업률,NNG,3
인플레이션,NNG,3
환율,NNG,3
추이,NNG,3
차별화,NNG,3
투자,NNG,3
미국,NNG,3
PMI,NNG,3
건설,NNG,3
달러,NNG,3
비연,NNG,3
방향,NNG,3
완만,NNG,3
석유,NNG,3
수치,NNG,3
상방,NNG,3
세계,NNG,3
목표,NNG,2
개인서비스,NNP,2
수도권,NNG,2
보인다,VV,2
커진,VA,2
취업자수증감,NNG,2
통화,NNG,2
추세,NNG,2
한국,NNG,2
취급,NNG,2
경로,NNG,2
속도,NNG,2
계열,NNG,2
or,SL,2
민간,NNG,2
증감,NNG,2
자료,NNG,2
원달러환율,NNG,2
유가,NNG,2
전개,NNG,2
Tel,SL,2
가스,NNG,2
포함,NNG,2
