title,date,content,url
[표] 주요시세,2005-05-30 19:05:00,"======================================== 주가 ---------------------------------------- 종합주가        969.04         (▲ 8.13) 코스닥          468.25         (▲ 5.03) 뉴욕다우     10,542.55         (▲ 4.95) 나스닥        2,075.73         (▲ 4.49) S&P500        1,198.78         (▲ 1.16) 홍콩지수     13,845.10       (▲ 130.32) 대만지수      6,009.52        (▲ 17.97) 닛케이       11,266.33        (▲ 74.00) ---------------------------------------- 환율 ---------------------------------------- 1달러      1,002.50원         (보　　합) 107.91엔         (▲  0.05) 100엔        929.96원         (▲  1.87) 1유로      1.2525달러       (▼  0.0011) 1,257.14원          (▲ 2.86) ---------------------------------------- 금리 ---------------------------------------- 국고채(3년)    3.70%          (보　　합) 회사채(AA-)    4.11%          (보　　합) (BBB-)   8.05%          (보　　합) CD(91일)       3.52%          (보　　합) 콜(1일)        3.33%          (▲  0.05) ======================================== 다우존스, 나스닥, S&P500은 전날 기준. 홍콩, 대만지수는 당일 기준. 엔ㆍ달러, 달러ㆍ유로는 도쿄 오후 5시 기준. 원ㆍ달러 환율은 종가. < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000442754?sid=101
학교 '저축의 날'이 사라진다,2005-05-30 07:17:00,"지난 90년대까지도 각 초등학교에서 매주 실시됐던 '저축의 날' 행사가 사라지 고 있다. 저금리와 경기침체가 겹쳐 학생들의 저축 열기가 예전 같지 않은데다 학교측이 금전관리에 어려움을 겪고 있기 때문. 어린이들의 '코 묻은 돈'을 받아 봐야 인건비도 건질 수 없는 은행들이 기피하 는 점도 한몫하고 있다. 여기에 은행ㆍ보험ㆍ증권 등 각 금융회사들이 어린이 전용 저축ㆍ보험, 적립식 펀드 등 어린이를 대상으로 한 금융상품을 개발한 것도 원인으로 꼽힌다. '각 가정이 알아서 저축하는' 분위기가 보편화되면서 학교당국이 나서서 개최 하는 저축 행사의 인기가 시들어진 셈이다. 그 동안 일선 초등학교들은 학생들의 올바른 저축 습관 교육을 위해 해마다 신 입생에게 통장을 만들어 주는 등 저축을 장려해 왔다. 월요일 등 특정요일마다 새마을금고 또는 은행 직원이 학교에 파견 나와 학생 들이 내는 고사리 돈을 받아 통장에 잔액을 적어주고 저축을 많이 한 학생은 학교에서 '저축왕'으로 뽑아 상장도 주기도 했다. 그러나 최근 들어 일선 교사들이 학교에서 발생하는 돈 분실사건에 따른 학부 모와의 갈등을 우려해 적금 관련 업무를 회피하고 있고, 구조조정 등으로 금융 기관 직원들이 감소하면서 매주 각 학교에서 실시됐던 저축 행사가 눈에 띄게 줄어 들고 있다. 새마을금고 대전충남연합회에 따르면 대전에서 현재 저축행사를 하고 있는 초 등학교는 3곳인 것으로 파악되고 있다. 대전의 K새마을금고는 3년 전만 해도 5개 초등학교에서 장학적금을 받아왔지만 올 들어 학교를 대상으로 한 저축행사를 아예 폐지했다. 충남 천안의 S새마을금고도 매년 5~6개 초등학교에서 신입생 통장을 만들어 달 라는 요청이 줄을 이었으나 올 들어서는 S초등학교 등 2개 학교에서만 학생저 축을 받아오고 있다. 지난해 '저축의 날' 재경부 장관상을 받은 대동초등학교는 아주 특이한 경우다 . 이 학교는 전교생 1497명이 모두 통장을 갖고 있으며 매주 월ㆍ목요일 이틀동 안 저축의 날 행사를 열면 한 손에 통장, 한 손에 10원짜리 동전을 잔뜩 든 어 린이들이 은행 언니들 앞에 줄을 선다. 그러나 이 학교도 저축의 날 행사를 준비하면서 금융기관들의 기피로 어려움을 겪었다. 대림동새마을금고(이사장 묘경환)에서 지역사회 봉사차원에서 도와 주기로 하 면서 행사가 어렵게 이뤄졌다. K은행 관계자는 ""학교저축은 금리 마진도 적고 장기저축인데다 직원들이 학교 까지 나가서 예금을 받아야 하는 등 고충이 많아 기피하고 있다""면서 ""일선 교 사도 꺼리고 은행측에서도 노력한 대가보다 수익이 별로여서 사실상 학교저축 행사가 사라진 상태""라고 말했다. 김영석 대동초교 교장은 ""우리 학교에 처음 부임했을 때는 저축의 날 행사가 없었지만 근검절약을 강조하는 차원에서 행사를 지난해 4월 시작했다""며 ""다른 학교에서는 대부분 이 같은 행사가 사라지는 추세여서 아쉽다""고 말했다. [조한필 기자 / 손세호 기자] < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000442521?sid=101
정부 5%성장 사실상 포기,2005-05-30 17:11:00,"한덕수 부총리 겸 재정경제부 장관은 ""이대로 간다면 올해 경제성장률이 5%가 안될 수도 있다""고 밝혔다. 한 부총리가 성장률 5% 미만 가능성을 언급한 것은 취임 후 이번이 처음이다. 그는 또 ""경제시스템의 획기적인 개선을 이루지 못하면 일본과 같은 장기침체 의 늪에 빠질 소지도 배제하기 어렵다""고 경고했다. 한 부총리는 ""2분기도 1분기(2.7%) 정도의 성장률을 유지하거나 조금 나은 정 도일 것""이라며 ""하반기 성장률은 좀더 잠재성장률에 가깝겠지만 이대로 간다 면 5%는 안될 것으로 예상된다""고 30일 말했다. 그는 ""5% 성장률은 의지의 목표로 이해해달라""며 ""전망을 고치라면 내일이라도 고칠 수 있지만 목표를 갖고 한 무리가 가지 않는 정책을 끈질기게 강구할 것"" 이라고 덧붙였다. 이에 따라 신용카드나 현금서비스를 통해 소비를 진작하는 등 사후적으로 경제 에 부담을 주는 정책은 펴지 않겠지만 재정ㆍ금리정책 등 정부가 쓸 수 있는 모든 거시경제정책을 배제하지 않을 방침이다. 한 부총리는 이날 전북 무주리조트에서 열린 열린우리당 국회의원 워크숍에서 ""현 시점은 우리 경제의 향방을 결정짓는 중요한 시기""라며 일본식 장기침체의 가능성도 배제할 수 없다고 언급했다. 그는 ""일본의 '잃어버린 10년'은 환율 절상과 금융부실 외에도 구조개혁 지연 으로 인한 생산성 부진에 근본적 원인이 있다""며 ""세계화의 가속화와 중국의 급부상, 고령화 진전 등을 감안할 때 우리에게 남은 시간은 길어야 10~15년 정 도""라고 설명했다. 한국 경제의 취약점으로 △높은 대외의존도 △한반도를 둘러싼 동북아정세의 불확실성 △국제수준에 못미치는 경제ㆍ사회시스템 △선진국보다 상대적으로 낮은 기술수준 △교육ㆍ의료 등 서비스 분야의 낮은 경쟁력 등을 꼽았다. [최용성 기자 / 황인혁 기자] < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000442744?sid=101
"경제 살리려면 ""정책 불확실성부터 없애라""",2005-05-30 17:08:00,"이제 더 이상 정부가 단기적인 경기부양에 너무 집착하지 말고 경제 정책의 틀 을 밑바닥부터 재점검하라는 전문가들의 목소리가 커지고 있다. 추가경정예산 조기 편성이나 감세 등은 단기적으로 경기를 살리는 데 도움을 줄 수는 있지만 근본적인 문제는 정부 정책의 불확실성에 따른 경제주체들의 신뢰 상실이 더 크다는 지적이다. 전주성 이화여대 교수는 ""지금은 정부의 의사결정에 대해 경제주체들이 느끼는 불확실성이 매우 큰 편""이라며 ""추경이나 감세 같은 한 가지 정책에 집중하기 보다는 다양한 정책을 체계적으로 조합해 내놓는 것이 더 효과적""이라고 지적 했다. 오문석 LG경제연구원 상무도 ""금리와 재정 등 전통적인 경기조절 수단이 막혀 있는 상황이라 새로운 정책을 실행하기 위해서는 신중해야 한다""며 ""무엇보다 정책 신뢰성을 높여야 할 시점""이라고 강조했다. 익명을 요구한 한 교수는 ""현 경제팀만 믿어서는 우리 경제에 희망이 없는 것 같다""며 ""무슨무슨 위원회와 정부 정책의 충돌로 경제의 비효율성이 크게 나타 나고 있다""며 ""중복되는 위원회를 모두 정리할 필요가 있다""고 덧붙였다. 정책 효과가 다소 적을 수 있지만 추경 편성과 감세를 적극 검토해야 한다는 주장도 제기됐다. 허찬국 한국경제연구원 거시경제연구센터 소장은 ""현재 소비가 미약하게 살아 나고 있기 때문에 이를 뒷받침할 감세 정책을 쓰는 것도 고려해야 한다""고 지 적했다. 황인성 삼성경제연구소 수석연구원은 ""경기 개선 속도가 너무 완만하고 대외 여건도 좋지 않기 때문에 경제회복이 뚜렷하게 보일 때까지 추경 편성과 같은 회복 기조를 유지하는 것이 중요하다""고 강조했다. [이승훈 기자] < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000442740?sid=101
"프리드먼 하버드대 교수 ""달러가치 20% 더 떨어져야""",2005-05-30 07:23:00,"""중국 위안화는 적어도 5~10% 절상이 필요하다. 미국 무역적자를 생각하면 달 러화도 앞으로 20%가량 절하돼야 한다고 본다."" 한국은행이 27일 주최한 국제 콘퍼런스 참석차 방한한 통화경제학 부문의 석학 인 벤자민 프리드먼 하버드대 교수(61)는 최근 국제 금융시장에서 관심이 집중 되는 위안화와 달러화에 대해 이같이 말했다. 그는 ""미국 재정적자가 늘어난 것은 불필요한 세금 경감, 9ㆍ11사태 등에 대한 적절치 못한 대규모 국방비 증액, 정치적인 측면에서 비국방 예산 증가 등 세 가지 요인 때문""이라고 지적했다. 특히 부시 행정부가 선심 정책 차원에서 농업보조금 지원, 불필요한 사회간접 자본 건설, 지역 의원들을 위한 지원사업 등에 세금을 쓰면서 재정적자 골이 깊어졌다는 것이다. 프리드먼 교수는 ""막대한 무역적자를 고려할 때 나뿐 아니라 대부분 경제학자 들이 달러화가 추가로 20% 절하돼야 한다고 생각한다""고 말했다. 그 동안 달러화가 각국 통화에 대해 10%가량 절하됐지만 20% 더 절하돼야 미국 무역적자 문제가 어느 정도 해소될 수 있다는 의미다. 그는 ""달러화는 점진적으로 절하해야 한다. 하지만 무역적자를 줄이려면 달러 가치를 낮추는 방법밖에 없다는 것은 80년대 후반(85년 플라자 합의를 의미)에 모두 경험해 봤다""고 지적했다. 프리드먼 교수는 ""중국 경제가 자유시장 쪽으로 가고 있는 만큼 이 같은 흐름 에 맞춰 5~10%의 위안화 절상이 필요하다고 본다. 장기적으로 위안화 환율을 좀더 유연하게 가져갈 필요가 있다""고 말했다. 그는 ""(위안화 절상에 대한)시장 요구는 갈수록 거세질 것으로 본다""고 전망했 다. 프리드먼 교수는 미국의 위안화 절상 압력과 관련해 ""위안화 절상이 미국 무역 적자를 줄여줄 것 같지는 않다""고 해석했다. 미국 무역적자는 6000억달러를 넘고 있는 반면 미국의 대중국 무역적자는 1300 억달러 정도이므로 위안화 절상으로 무역적자 문제가 치유될 수 있을 것 같지 않다는 것이다. 그는 미국 달러화에 대한 원화 강세에 대해서도 ""한국은 중국보다 더욱 경쟁력 이 있으므로 한국도 원화 강세를 피할 수 없을 것 같다. 다만 한국은 숙련된 노동력과 수출경쟁력을 가지고 있는 만큼 크게 걱정할 것은 아니라고 생각한다 ""고 말했다. 프리드먼 교수는 한국의 저금리와 부동산가격 상승에 대해서는 조심스런 태도 를 보였다. 그는 ""시장에 거품이 일 때 중앙은행이 반응을 잘해야 하지만 서두르지는 말아 야 한다""며 ""통화 정책은 주택가격 상승에 대해 영향을 끼치는 여러 요소 중 하나일 뿐이며 (통화 정책)결과는 항상 동일하지 않다""고 강조했다. 금리 조절 로 부동산가격에 영향을 주는 것은 한계가 있다는 얘기다. 그는 거품 성격에 대해서도 ""주택가격이 오른 것도 성격 규명을 잘해야 하므로 대응하기가 쉽지 않을 것""이라는 의견을 보였다. 프리드먼 교수는 인플레이션 성격에 대해서도 과거와 다른 접근 방식이 필요하 다고 강조했다. 물가안정을 중시해야 하지만 자칫 디플레이션으로 흘러가지 않 도록 조심해야 한다는 의미로 해석된다. 그는 ""인플레이션 변동폭이 미국 1%, 서유럽 2%, 한국은 3% 정도면 괜찮다고 보지만 어떤 게 좋은지는 정확하게 판명된 게 없다""고 말했다. 한편 프리드먼 교수는 한국의 산업 공동화와 관련해 ""한국 경제는 여전히 잘나 가고 있는 것으로 보이며 결국에는 노동의 질을 높여 경쟁력을 갖춰나가는 게 중요하다""고 설명했다. [김상민 기자] < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000442523?sid=101
韓ㆍ美간 금리역전 심화 우려,2005-05-25 07:32:00,"국내 금리가 미국 금리보다 낮아지는 현상이 본격화되면서 수익을 좇아 국내 자본이 외국으로 나갈 가능성이 커지고 있다. 대표적인 장기투자자인 국민연금을 비롯해 국내 은행과 보험권에서는 한ㆍ미 금리차 역전에 따라 해외투자가 늘어날 것으로 예상하고 있다. 일부 기관은 양 국간 금리차를 이용해 미국 채권에 효과적으로 투자할 수 있는 상품 개발에 착 수했다. 미국 3년만기 국채(재무부채권) 금리는 지난 23일 연 3.71%를 기록해 한국의 3 년만기 국고채 금리(연 3.69%)보다 0.02%포인트 높아졌다. 지난 20일에는 양국 간 금리차가 0.1%포인트까지 벌어지기도 했다. 양국의 3년만기 국채금리는 200 3년 말까지만 해도 미국 금리가 한국 금리보다 2%포인트 이상 낮았으나 한국의 저금리 추세가 계속되면서 금리차가 축소돼 최근에는 역전 현상이 고착화하고 있다. 5년만기 국채 금리도 지난 20일 현재 한국이 연 3.82%, 미국이 연 3.87%로 미 국이 한국보다 0.05%포인트 높아지면서 금리가 역전됐다. 10년만기 국채 금리 는 23일 현재 한국이 연 4.37%, 미국이 연 4.06%를 기록하면서 한국이 0.3%포 인트 정도 높은 상태이나 그 폭은 갈수록 줄어들고 있다. LG경제연구원은 미국이 연말까지 단기금리를 4% 선까지 올릴 것으로 전망하는 반면 국내 콜금리는 동결 가능성이 높다며 한ㆍ미간 초단기금리 역전도 초읽기 에 들어갔다고 분석했다. 한국은행 관계자도 ""경제 환경의 차이 때문에 금리 역전 현상은 불가피한 상황 ""이라고 말했다. 미국 금리가 한국보다 높아지는 상황이 고착화될 때 가장 염려되는 부분이 한 국 자본의 외국이탈이다. 이와 함께 외국 자본의 국내 금융시장 유입이 줄어 자본수지 흑자 규모가 줄거나 적자전환도 염려된다. 조영무 LG경제연구원 선임연구원은 ""한ㆍ미 금리차 역전은 400조원이 넘는 부 동자금의 급격한 외국 이탈을 가져올 수 있다""며 ""이에 따른 주가, 통화가치, 부동산가격 등 자산 가격이 급락하는 비관적 시나리오 발생 확률이 점점 높아 지고 있다""고 지적했다. 외국 사례를 보면 독일은 94년에 국내외 금리가 역전된 후 내국인의 외국 채권 ㆍ주식 매입이 4배 가까이 증가한 것으로 나타났다. 그러나 한국은행과 일부 전문가들은 한ㆍ미 금리차가 역전되더라도 자본이탈 규모는 크지 않을 것으로 전망해 눈길을 끌었다. 한은 관계자는 ""외국 투자를 결정하는 요인은 금리뿐만 아니라 환율이 중요한 변수""라며 ""외국 투자 때 환율변동 위험을 줄이기 위한 환 헤지 비용을 감안하 면 외국 투자가 오히려 불리할 수 있기 때문에 자본 외국 이탈은 크지 않을 것 ""이라고 말했다. 자본 외국 이탈이 완만한 추세로 이어질 때 '실보다 득'이 많다는 분석도 제기 됐다. 외환보유고가 2000억달러를 넘어서면서 달러 과잉 유입이 걱정되는 상황에서 적정한 규모로 자본이 외국으로 빠져나가면 원화값 강세를 막아주고 이는 국내 경제에서 통화관리와 외환관리 비용을 줄일 수 있기 때문이다. 박승 한은 총재도 최근 ""한ㆍ미 금리차 역전에 따른 자본유출이 우리 경제에 악영향을 미치지 않을 것""이라고 밝힌 바 있다. 금리역전에 따른 부작용 논란이 제기되고 있는 가운데 국민연금을 비롯한 국내 은행과 보험사 등 금융기관들은 한ㆍ미 금리차 역전에 따른 외국 투자 확대 방 안을 모색중이다. 김준수 우리은행 차장은 ""한ㆍ미 금리차 역전 후 미국 국채에 투자하는 것은 환 헤지 비용 때문에 실익이 없다""며 ""하지만 최근 미국 회사채 금리가 상승 추세를 보이면서 국채와 회사채 간 금리 스프레드가 확대되는 추세라 이를 잘 활용하면 이익을 얻을 수 있다""고 말했다. 이어서 그는 ""자산운용사에 미국 회사채 신용등급별 금리 스프레드 확대에 따 른 투자상품을 마련해 줄 것을 요청한 상태""라며 ""자산운용사들이 실제 한ㆍ미 간 금리역전을 이용한 상품을 마련중""이라고 말했다. 온기선 국민연금 투자전략팀장은 ""외국 투자 때 환 헤지 비용을 감안하면 0.7% 포인트 정도 금리차가 나야 실질적인 수익을 올릴 수 있다""며 ""현재 금리차가 미미한 상태기 때문에 외국 투자는 실익이 크지 않지만 금리차가 확대되면 외 국 투자가 늘어날 것""이라고 말했다. 국민연금은 현재 4조6000억원가량을 외국 채권에 투자한 상태며 금리차 역전으 로 이 규모는 앞으로 더 늘어날 것으로 보고 있다. 그 동안에도 우리나라에는 투자할 수 있는 장기채권 시장이 활성화돼 있지 않 아 국민연금과 보험사 등 장기투자를 주로 하는 기관들은 투자처 마련에 어려 움을 겪었다. [노영우 기자 / 이승훈 기자] < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000441825?sid=101
[유가증권시장 시황] 기관매수로 960 돌파,2005-05-28 08:38:00,"종합주가지수가 전날 미국 증시 강세와 프로그램 매수에 힘입어 40일 만에 960선을 회복했다. 27일 유가증권시장에서 주가지수는 전날보다 17포인트(1.80%) 상승한 960.91에 마 감했다. 장중 지수 기준 960대는 지난 4월 14일(장중 최고가 973.86) 이래 한 달 열흘여 만 에 처음이다. 이날 지수 급등은 미국 증시 상승 덕분이다. 전날 발표된 3.5%라는 미국 1분기 국 내총생산(GDP) 성장률은 잠정치인 3.1%를 크게 웃돌았다. 핵심 소비자물가지수(CPI )도 안정세를 보이면서 인플레이션과 경기침체에 대한 걱정도 상당부분 사라졌다. 특히 이달 들어 하루만 빼고 상승세를 이어간 인텔이 52주 신고가를 기록하면서 국 내 반도체주를 중심으로 한 기술주도 상승했다. 하이닉스가 4.76% 상승했고, 삼성 전자와 LG필립스LCD가 각각 1.66%와 1.18%씩 올랐다. 이날 지수 급등은 선물시장에서 외국인의 주문 실수 때문이란 주장도 나왔다. 주가지수는 오름세로 출발한 데 이어 오전 10시 32분께 3600건에 달하는 외국인의 지수선물 대량 매수에 따라 프로그램 매물이 폭증하면서 급등했다. 프로그램 매수 세가 3100억원 이상 유입되면서 개인의 대량 차익매물을 소화해냈고 지수도 크게 상승한 것. 일본 증시 상장을 검토하고 있는 포스코와 국민은행 SK텔레콤 현대자동 차 KT 등 시총 상위 종목도 일제히 상승했다. 한편 이날 한덕수 경제부총리 발언이 정책금리 인상을 시사한 것으로 확대 해석되 면서 지표 금리인 3년 만기 국고채 금리는 연 3.70%로 전날보다 무려 0.08%포인트 나 치솟았다. [김명수 기자] < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000442375?sid=101
"[은행 신용관리] 씨티銀, 담보대출때 신용 높으면 혜택",2005-05-11 13:32:00,"한국씨티은행은 고객의 신용도를 10등급으로 분류한다. 신용도를 평가하는 시 스템에 직업 소득 재산상태 등 각종 변수들을 넣으면 자동적으로 고객들의 신 용도가 평가된다. 이 신용도는 신용대출을 받을 때는 물론 담보대출을 받을 때 도 중요한 기준으로 작용한다. 개인별 신용도에 따라 신용대출 금리는 연 7.9~13.5%가 적용된다. 최근에는 개인의 카드나 대출금 연체정보 등이 은행권에 공유되는 폭이 커지면 서 이 부분의 중요성이 더 커졌다. 씨티은행 관계자는 ""직업 재산 등은 대출을 신청하는 개인들도 파악할 수 있는 정보지만 금융기관에서 공유하는 신용정보는 개인도 모르는 사이에 대출 감점 요인이 되는 경우가 많다""며 ""신용관리의 중요성은 갈수록 커질 것""이라고 말 했다. 담보대출을 받을 때도 신용평가 점수가 중요하다. 담보대출을 신청하는 고객도 과거와 같이 담보가치에 의해서만 대출이 결정되 지 않고 내부기준에 의한 자체 신용평가를 실시하고, 그 결과에 따라 대출을 거절하거나 대출조건을 달리 적용하여 운영하고 있기 때문이다. 예를 들어 신용평가 점수가 일정 기준 미만인 고객들은 담보가치가 아무리 높 아도 대출을 받을 수 없다. 또 주택담보대출 비율도 일반적으로는 담보가치의 60%를 적용하고 있지만 신용평가결과 최하위 등급은 이 비율도 낮아질 수 있다 . 또 신용도가 낮은 고객들에 대해서는 담보대출을 받을 때 높은 금리를 물린다. 돈을 빌리는 사람의 소득 대비 부채비율 등도 가산금리를 적용하는 기준으로 활용하고 있다. 씨티은행 관계자는 ""다른 은행들도 담보대출을 할 때 신용도를 보는 경우가 종 종 있지만 씨티은행은 예전부터 신용을 대출에 반영하는 폭과 기준이 엄격하다 는 점이 특징""이라고 말했다. 기업들이 대출을 받을 때도 개인대출과 마찬가지로 신용도 평가가 이뤄지고 이 결과에 따라 대출한도와 금리가 결정되는 시스템을 적용하고 있다. 최근 들어 은행들이 무리할 정도로 주택담보대출 금리를 낮춰 고객잡기에 나서 고 있지만 씨티은행은 이 같은 무리한 경쟁은 하지 않는다는 방침도 세워놓고 있다. 기본적으로 소득상태나 신용도를 보고 금리와 대출조건을 결정하는 것이 바람직하며 일시적인 시류에 편승해 무리한 금리 인하는 하지 않는다는 것이 기본 방침이기 때문이다. < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000439517?sid=101
[증권] '수익+안전'공모株펀드 주목,2005-05-22 13:56:00,"공모주 펀드가 주목받고 있다. 공모주 펀드는 수익성이 높은 공모주에 10% 이상을 투자하면서도 채권투자비중 을 70%까지 유지하고 있어 수익성과 안전성이라는 두 마리 토끼를 모두 잡는 데 유효한 상품이라는 평가다. 특히 정부의 코스닥시장 활성화와 벤처 육성정책에 따라 하반기 공모주시장 활 성화가 기대되면서 공모주 펀드에 대한 관심이 더욱 커지고 있다. 지난달 1일부터 고수익펀드(하이일드펀드)에 대한 공모주식 30% 의무배정제도 가 폐지됨에 따라 공모주 투자펀드가 배정받을 수 있는 공모주물량이 늘어나게 됐다는 점도 장점이다. ◆ 연수익률 6~8%대＝공모주 펀드는 공모를 예정하고 있는 기업의 자본금ㆍ자 산운용 규모나 의무 보유기간, 매매시점 등을 고려해 비교적 안정적으로 투자 하기 때문에 은행 정기예금 금리 이상의 수익을 기대할 수 있다. 실제로 지난해 9~10월에 설정됐던 공모주 펀드는 대부분 6~8% 수익률을 올리고 있다. 일부 펀드의 경우 누적수익률이 10%를 넘는 경우도 있다. 지난해 초반 모집됐던 경우보다 훨씬 수익률이 좋아졌다. 만기가 1년이기 때문에 투자자들은 그대로 놔둬도 되고 환매를 해서 수익을 챙 겨도 된다. 공모주 펀드가 수익성이 좋은 이유는 전체의 10% 이상을 공모주에 투자하도록 설계돼 있다는 데 있다. 보통 공모가가 시장가에 비해 할인돼 신규로 시장에 진입하기 때문에 비교적 높은 수익률을 올릴 수 있는 데다 신규 상장ㆍ등록 이 후 상한가 행진을 거듭하는 종목도 많아 기대 이상의 수익을 올릴 수 있다는 것이다. ◆ 상품 출시 봇물＝한투증권은 지난 19일 기업가치 및 투자매력도가 높은 공 모예정기업에 30% 이내를 투자해 '금리+α'의 수익을 올리는 '부자아빠 주식플 러스안정혼합'을 내놓았다. 대우증권도 18일부터 대우증권이 주간사 또는 인수 사로 참여하는 공모주에 투자하고 나머지 자산은 단기채권에 투자한 뒤 7%의 수익을 달성하면 머니마켓펀드(MMF) 등 안전자산으로 자동전환되는 마스터랩 ' 공모주 투자형' 상품을 판매하고 있다. 대한투자증권은 '인베스트플러스채권혼합펀드'와 '태광하이클래스채권혼합펀드 ' 등 2가지의 공모주 펀드를 판매하고 있다. 우리투자증권이 판매하고 있는 '글로벌 타이쿤 혼합형 공모주 펀드' 역시 주식 투자 비율을 20% 이하로 낮췄다. 평상시에는 우량채권 위주로 자산을 운용하다 가 공모주 청약이 있을 때마다 자산의 일정 부분을 공모주에 투자해 추가수익 을 얻는 구조다. ◆ 신중히 선택해야＝실제 공모주 펀드에 가입할 때는 옥석을 신중히 가릴 필 요가 있다는 지적이다. 안정성이 높은 상품으로 원본손실 가능성은 크지 않지만 시장이 불확실한 상태 에서 조정을 받고 있기 때문에 공모주 투자 자체의 수익성을 꼭 확신할 수가 없다는 얘기다. 더욱이 좋은 공모주가 많지 않은 상태에서 경쟁적으로 상품이 출시되고 있어 공모주 투자에 대한 위험성이 높아지고 있는 것은 유념해 둘 필요가 있다. [김경도 기자] < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000367134?sid=101
국민은행ㆍLG전자 관심,2005-05-15 17:38:00,"지난 3월 한때 1000선을 넘어섰던 주가가 최근 하락하면서 투자자들을 불안하 게 하고 있다. 공격적인 미국 금리인상과 인플레이션 우려, 중국 위안화 절상 가능성이 국내 증시를 짓누르는 형국이다. 그러나 이는 지난해 8월부터 시작된 상승 과정에서 나타난 일시적인 조정 국면 이고 3분기에는 다시 종합지수가 1000선을 돌파할 가능성이 높다. 최근 주가를 하락시켰던 여러 요인이 하반기에는 개선될 것으로 전망되기 때문이다. 경제협력개발기구(OECD) 경기선행지수가 지난 2월부터 크게 떨어지면서 주가 하락을 초래했지만 하반기에는 상승세로 전환될 것으로 예상된다. 미국 경제도 한때 경착륙이 우려됐지만 최근 발표된 고용이나 소매판매 통계를 보면 연착륙 하는 과정으로 볼 수 있다. 또 증시는 중국의 위안화 절상 충격을 미리 반영해 가고 있다. 국내 경제 측면에서 보면 경기선행지수가 지난해 12월을 저점으로 올해 들어 3 개월 연속 오르고 있다. 이는 지난 1분기에 경기가 저점을 형성했을 가능성이 높다는 것을 시사한다. 실제로 3월부터 내수 경기를 나타내는 도소매 판매나 서비스업 생산이 증가세로 전환됐다. 소비심리도 서서히 개선되고 있다. 하반 기에는 내수 회복 속도가 다소 빨라지고, 수출도 OECD 경기선행지수의 증가와 더불어 늘어날 것으로 전망된다. 이 같은 긍정적인 경제 여건을 반영해 하반기 부터 주가가 다시 오를 것으로 전망된다. 다음달까지 조정국면이 이어질지라도 경기와 민감한 종목을 서서히 매수하는 전략이 바람직해 보인다. 내수 회복세가 가시화되면 국민은행 등 은행주가 더 오르게 되고, 수출 증가와 함께 삼성전자, LG전자 등 IT 업종 주가도 종합주가지수 이상 상승할 수 있다. 내수 증가와 더불어 세계 주요 시장에서 점유율 확대로 꾸준하게 이익을 늘려 갈 현대차 등 자동차 업종에도 관심을 가져볼 만하다. [김영익 대신증권 상무] < Copyright ⓒ 매일경제. 무단전재 및 재배포 금지 >",https://n.news.naver.com/mnews/article/009/0000440177?sid=101
