title,date,content,url
[채권위클리]단기적으로 중립-대우證,2005-05-23 08:49:58,"[머니투데이 장태민 기자]대우증권은 23일 ""1분기 GDP 결과를 보면 연초 이후의 금리 급등을 설명할 수 없음은 분명하지만 몇 가지 재고할 사항은 있다""고 밝혔다 . 서철수 연구원은 ""실질적으로는 지난해 4분기에 비해 경기 내용이 다소 개선된 것으로 평가할 여지가 있다는 점, 더디지만 소비 개선세가 꾸준히 진행되고 있다는 부분에 유의한다""고 진단했다. 서 연구원은 ""2분기 GDP성장률도 2%대에 머물면서 경제 전체의 성장세가 지지부진할 가능성이 있다고 보지만 그 부분이 수출 둔화 때문이지 내수의 기여도는 오히려 더욱 높아진다면, 금리 입장에서는 경계해야 할 일이 될 수도 있다""고 지적했다. 그는 ""최근 투신권이 강세를 주도하는 가운데 매수 대기했던 은행권이 가세하면서 지표금리는 이미 목표치에 근접하고 있다. 주요 기관들의 포지션이 조금씩 무거워지는 가운데 가격 메리트가 축소되고 있다""고 밝혔다. 서 연구원은 ""내수경기의 뚜렷한 회복세가 확인되고 그에 따라 정책금리 인상의 우려가 발생되는 시점까지 기존의 큰 틀을 바꿀 이유는 없다는 중장기 관점은 유지한다""고 밝혔다. 이어 ""다만 펀더멘털 상 추가적인 금리 하락 압력이 불투명한 가운데 매수여력이 크게 보강되지 못하고 있는 반면 가격 부담은 조금씩 누적되고 있어 단기적으로는 중립 입장을 세운다""며 ""지금까지는 반등시 매수만 얘기해 왔으나 이제는 반락시 일부 이익실현도 고려할 수 있다는 의미""라고 덧붙였다. 장태민기자 amigo@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000541305?sid=101
[뉴욕장중]호재 일색..다우 1만400 돌파,2005-05-18 23:50:04,"[머니투데이 황숙혜 기자]18일(현지시간) 미국 증시는 상승폭을 확대하고 있다. 4월 핵심 소비자물가지수(CPI)가 2003년 11월 이후 처음으로 보합을 나타냈다는 소식에 물가 상승에 대한 우려가 꺾인데 따른 것으로 풀이된다. 물가가 안정됐다는 것은 그만큼 연방준비제도이사회(FRB)가 금리 인상 속도를 높일 가능성이 낮아졌다는 의미이기 때문에 증시에 호재로 작용하고 있다. 여기에 기술주가 강세를 보이며 지수 상승을 주도하는 모습이다. 국제 유가 하락도 증시에 긍정적인 요인이다 블루칩으로 구성된 다우존스 지수는 전날보다 0.67% 상승한 1만401.56을 기록, 1만400선을 돌파했다. 대형주 중심의 S&P500 지수는 0.61% 상승한 1181.12를 나타내고 있고, 기술주 위주의 나스닥 지수는 0.58% 상승한 2015.78을 기록중이다. 휴렛 팩커드(HP)의 실적 향상에 따라 컴퓨터 관련 종목이 동반 상승중이며, 씨티그룹을 포함한 금융주와 원자재 관련 종목도 지수 상승에 힘을 더하고 있다. 미국 2위의 철강업체인 뉴코어가 전날보다 5% 가량 오름세를 보이고 있고, 경쟁 업체인 US 스틸 역시 5% 상승하고 있다. 철강주 강세는 뉴코어의 최고경영자(CEO)인 대니얼 디미코가 앞으로 1~2개월 사이에 철강 제품 가격이 상승세로 돌아설 것이라고 발언한데 따른 것이다. HP는 실적 향상을 호재고 전날보다 3% 이상 오르고 있다. 컴퓨터 업체인 IBM이 2% 가량 상승중이며, 세계 최대의 휴대용 컴퓨터 업체인 팜원이 1% 이상 오름세다. 팜원은 업무와 엔터테인먼트를 결합한 기기를 판매하기 시작했으며, 애플 컴퓨터의 아이파드와 공격적인 경쟁을 벌일 것이라고 말했다. 이밖에 인터넷 검색 업체인 구글이 1% 가량 상승중이며, 델타 항공이 JP 모건의 투자의견 상향에 따라 9% 이상 급등중이다. 이날 개장 전 노동부가 발표한 4월 CPI는 0.5% 상승, 전문가 예상치인 0.4%를 상회한 것으로 나타났다. 하지만 에너지와 식품 가격을 제외한 핵심 CPI는 0.2% 상승할 것이라는 전문가 예상과 달리 전월과 같은 수준을 나타냈다. 핵심 CPI가 보합을 기록한 것은 18개월만에 처음이다. CPI가 전문가 예상보다 큰 폭으로 상승한 것은 에너지 가격의 급등에 따른 것이라고 노동부는 설명했다. CIBC 월드마켓의 이코노미스트인 애버리 센펠드는 ""아직 생산자물가 상승이 소매 영역으로 확산되지는 않은 것으로 보인다""며 ""핵심 인플레이션은 앞으로 몇 달 사이 안정될 전망""이라고 말했다. 골드만 삭스의 이코노미스트인 윌리엄 더들리는 ""연방준비제도이사회(FRB)가 오는 가을까지 긴축 정책을 유지할 것으로 보인다""고 말했다. 부문별로 4월 에너지 가격이 4.5% 급등해 2003년 3월 이후 가장 큰 폭으로 상승했다. 식품 가격이 0.7% 상승했고 신차 가격이 0.1% 덜어졌다. 의류 가격은 0.6% 하락했고 의료 비용이 0.2% 상승했다. 주거 비용은 0.3% 오름세를 나타냈고, 호텔 숙박료는 1.2% 하락했다. 국제 유가는 하락하고 있다. 지난주 원유 재고가 예상보다 큰 폭으로 증가했다는 소식에 따른 것이다. 미국 에너지부에 따르면 지난주 원유 재고는 434만 배럴 증가한 3억3400만 배럴을 기록했다. 이는 100만 배럴 증가할 것이라는 전문가 예상을 크게 웃도는 것이다. 같은 기간 휘발유 재고는 107만 배럴 증가했고, 정제유 재고는 21만9000배럴 감소했다. 뉴욕상품거래소에서 6월 인도분 서부 텍사스산 중질유(WTI)는 0.7% 하락한 배럴당 48.65달러를 나타내고 있다. 달러화는 주요 통화에 대해 약세를 보이고 있다. 뉴욕외환시장에서 엔/달러 환율은 0.33% 하락한 107.18엔을 나타내고 있다. 달러/유로 환율은 0.19% 상승한 1.2631달러를 기록중이다. 유럽 주요 증시는 일제히 랠리하고 있다. 프랑스의 CAC40 지수가 1.5% 상승한 4064.61을 기록중이며, 독일 DAX30 지수가 1.4% 오른 4309.70을 나타내고 있다. 영국의 FTSE100 지수도 전날보다 1% 상승한 4946.00을 나타내고 있다. 황숙혜기자 snow@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000540241?sid=101
국채선물 3틱 상승..111.54 시작,2005-05-11 09:00:31,"[머니투데이 장태민 기자]국채선물 6월물 가격은 전일 대비 3틱 상승한 111.54로 거래를 시작했다. 채권시장엔 내일 금통위를 앞두고 관망하는 심리가 우세해 보인다. 절대금리에 대한 부담과 저가 매수 심리가 대치하고 있는 상황이다. 금통위와 관련해서는 경기에 대한 시각, 부동산과 물가, 환율, 내외금리차 견해 재차 확인 등이 주목되고 있다. 시장참여자들 중엔 내외 금리 등에 대해선 전달에 이미 발언한 바 있고, 경기에 대해서도 조심스런 기대 정도가 나올 것으로 보여 금통위가 그다지 영향력을 발휘하지 못할 것으로 내다보고 있는 경우도 많아 보인다. 당국 등에선 저금리 기조가 필요함을 인식하고 있는 모습이고, 콜 금리 목표수준이 현재수준에서 변동되기는 기대하기 힘들다는 시각이 지배적이다. 이런 가운데 다시 변동성이 제약된 장세가 이어질 것이란 관측도 많다. 장태민기자 amigo@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000537280?sid=101
中 경기진정책 강화 가능성-현대證,2005-05-19 08:09:32,"[머니투데이 이상배 기자]  현대증권은 중국의 산업생산이 두자리수 증가세를 이어감에 따라 중국 정부가 경기진정책을 강화될 가능성이 높아졌다고 19일 밝혔다. 김태인 현대증권 이코노미스트는 이날 보고서를 통해 ""중국 4월 산업생산은 지난해 같은 기간보다 16.0%나 증가했다""며 ""올해 중국의 연간 산업생산 증가율은 15%에 달할 전망""이라고 밝혔다. 그는 ""산업생산 증가로 중국의 원자재 수요가 확대되고 에너지 난도 심화될 가능성이 있다""며 ""정부 개입이 없을 경우 올해도 과잉 투자와 생산 증가에 따른 경기과열이 지속될 가능성이 높다""고 지적했다. 김 이코노미스트는 ""중국 정부가 경기과열을 잡기 위해 부동산경기 억제정책 등 경기진정책을 한층 더 강화할 가능성이 있다""며 ""추가적인 금리인상을 단행할 가능성도 높다""고 덧붙였다. 이상배기자 ppark@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000540295?sid=101
"[뉴욕장중]다우,나스닥 일제 하락",2005-05-25 00:16:10,"[머니투데이 강기택 기자]24일 뉴욕증시는 연방준비제도이사회의 회의록 공개에 앞서 최근 랠리에 따른 차익실현 매물로 하락세를 보이고 있다. 오전 11시7분 현재 다우존즈 지수는 전일대비 34.14포인트(0.32%) 내린 1만489.42를, 나스닥지수는 2.83포인트(0.14%) 떨어진 2053.82를 기록중이다. S&P500지수는 2.57포인트(0.22%) 하락한 1191.29를 나타내고 있다. 투자자들은 5월3일 공개시장위원회(FOMC) 회의록 내용에 촉각을 곤두세우고 있다. 전문가들은 회의록에서 금리인상이 지속될 것이라는 내용이 드러날 경우 주식시장에 악재가 될 것으로 예상했다. 라이언벡의 시장전략가인 엘리어트 스파는 ""회의록에서 금리가 점진적인 인상에 머무를 것이라는 실마리를 찾는다고 해도 이는 이미 가격에 반영돼 있으므로 오늘(24일) 장은 일반적인 차익실현으로 봐야 할 것""이라고 진단했다. 경제협력개발기구(OECD)가 미국이 지속적으로 금리를 인상할 것이라는 전망을 내놓으면서 장 초반 투자심리를 악화시켰다는 분석도 제기됐다. OECD는 또 연준이 금리를 지속적으로 올릴 것이라는 가정 하에 미국의 경제 성장 전망을 올해 3.6%, 내년도 3.3%로 예상했다. OECD는 내년 중반 미국의 기준금리가 4.75%에 이를 것이라고 전망했다. 유로존의 경제 성장 전망에 대해 OECD는 ECB가 올해 중반 0.5%의 금리를 인하할 것이라는 전제 아래 올해 1.2%, 내년도 2.0%로 내다봤다. 미국 2위 바이오테크기업인 지넨테크는 3% 상승중이다. 노인들의 시력저하를 치료하기 위한 시약인 루센티스가 최종실험에서 의미 있는 향상을 보였다고 밝힌 뒤 주가가 상승세를 타고 있다. 반면 경쟁회사인 아이테크의 주가는 40% 이상 하락중이다. 미국 남부의 최대 백화점 체인인 딜라드는 1분기 순익이 주당 46센트로 월가 예상치 주당 53센트에 못 미치면서 8.5% 내린 23.30달러를 기록중이다. 유틸리티주는 강세다. 억만장자 워렌버핏의 버크셔 헤서웨이가 영국의 스코티시전력으로부터 미국 북서부의 전기회사 퍼시피콥을 51억 달러에 인수키로 했다는 소식이 전해진 뒤 전력회사 디너지가 1.6%, 캘파인이 3% 상승중이다. 모간스탠리는 인수합병(M&A) 부문의 공동대표인 레이몬드.J.맥가이어가 경쟁사인 씨티그룹으로 옮겼다는 소식이 전해지면서 약세를 나타내고 있다. 강기택기자 acekang@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000542108?sid=101
(16일오전)[현장클릭]'승자의 재앙'이 없어지려면,2005-05-16 07:44:01,"[머니투데이 김양현 기자] '승자의 재앙(Winner's Curse)'이라는 용어가 이제 금융권의 유행어가 되고 있습니다. 제살 깎아먹기식의 금리과열경쟁이 벌어지다 보면 '패자'는 물론이거니와 오히려 승리하는 쪽의 수익성이 더 악화돼 소위 '재앙'을 입을 우려가 있다는 뜻입니다. 은행권에서는 다른 은행의 기존 대출고객들을 뺏어올 경우 0.2%정도의 금리를 할인해 주는 게 관행화처럼 됐습니다. '승자의 재앙'이라는 용어는 감독당국에서 경고의 메시지로 보낼때 사용하기에 안성맞춤입니다. 윤증현 금융감독위원장은 ""금융회사들이 개별적으로 최선의 선택을 했다 하더라도 금융권 전체로 보면 바람직하지 않은 결과가 나올 가능성이 있음을 유의해야 한다""며 ""가장 좋은 조건을 제시해 가장 많은 고객을 확보한 금융회사가 오히려 곤경에 처하는 이른바 '승자의 재앙'이 초래될 가능성이 있다""며 과당경쟁에 제동을 걸고 나섰습니다. 이는 경쟁을 벌이고 있는 직접적인 당사자들도 공감하는 부분입니다. 누가 승자가 될 것인지 모르지만 과도한 경쟁을 하다보니 서로가 다 힘들었는데 감독당국에서 '교통정리'를 해 주니 오히려 잘 됐다는 반응입니다. '은행 대전'이라는 준엄한 현실에 직면해 있으면서도 일부 은행장들은 이같은 우려에 대해 색다른 주문을 내놓기도 합니다. 신상훈 신한은행장은 최근 월례조회에서 ""외국계 은행들이 우량고객을 유치하기 위해 촉발한 금리경쟁에 마치 도미노현상처럼 토종 은행들이 하나 둘 가세하면서 영업 여건이 상당히 악화되고 있다""며 '승자의 재앙(Winner’s Curse)'을 인용하며 ""우리는 역발상과 차별화로 고객과 조직의 가치를 새롭게 창조해 나가자""고 했습니다. 이처럼 최근 은행권의 출혈경쟁에 대해 감독당국과 당사자들까지 승자의 재앙을 우려하고 나섰지만 사실 이 용어를 제일 처음 사용한 '원조'는 따로 있습니다. 금융연구원 강경훈 연구위원은 지난달 `은행의 우량고객 유치경쟁과 승자의 재앙((Winner's Curse)'보고서에서 ""최근 은행간에 우량고객을 확보하기 위한 경쟁이 치열하게 전개되고 있지만 경쟁에서 승리하는 것이 오히려 은행의 수익성을 악화시킬 수 있다""고 경고했습니다. 이는 은행간 우량고객 확보전을 ""가장 좋은 조건을 제시한 입찰자가 낙찰받는 `공통가치경매(common value auction)'와 유사하다""면서 ""실제 가치보다 높은 가격에 낙찰받는, 이른바 승자의 재앙이 발생할 가능성이 있다""는 취지에서 였습니다. 해법으로 강 연구원은 이런 안을 제시했습니다. 우량고객 확보를 위한 은행들의 경쟁은 시장 본연의 모습이지만 수익성을 잃지 않기 위해 우량고객의 가치를 보다 정확히 파악하는 노력이 병행돼야 한다는 것이죠. 소위 고객관계관리(CRM)의 중요성을 다시한번 강조하는 말로도 들입니다. 시장 자율경쟁의 테두리안에서 서로간에 상도의를 엄격하게 지키는 가장 '상식적인' 공정경쟁만 이뤄진다면 강 연구원의 말한대로 '승자의 재앙'이라는 이상한(?)용어는 곧 사라지게 될 것입니다. 김양현기자 < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000538856?sid=101
"""우리도 금감원이 감독해 주세요""",2005-05-10 09:16:05,"[머니투데이 반준환 기자]대부업계가 일부 대형사들을 중심으로 금융감독원의 감독을 받고 싶다는 목소리를 내고 있어 관심을 끌고 있다. 대부업체들의 감독 및 승인은 지방자치단체에서 관할하게 되어 있는데 여건상 관리가 어려운 만큼 우량사들은 금감원에서 담당해줬으면 좋겠다는 것이다. 한국소비자금융협의회(한소협) 양석승 회장은 지난 6일 한국질서경제학회가 주관한 '소비자금융 어디로 가야하는가'라는 토론회에 참석, 이같이 주장했다. 양 회장은 ""대부업의 관리감독과 규제를 살펴보면 크게 대부업법과 지방자치단체에 의한 것으로 나뉜다""며 ""하지만 행정규제의 주체인 지방자치단체는 인력 및 전문성이 부족하다는 문제가 있다""고 말했다. 이어 ""따라서 소형사들은 현행대로 지방자치단체들이 감독하더라도 기업형 대형 대부업체는 금감원에서 맡는 방식으로 관리를 이원화하는 것이 바람직하다""고 강조했다. 현재 대부업체의 감독은 각 지방자치단체에서 맡고 있지만 여건상 역할을 제대로 수행하지 못하고 있다. 예를 들어 서울특별시에서는 대부업 담당 조직이 있지만 실제 이뤄지고 있는 불법영업 및 채권추심에 대해서는 인력부족으로 거의 손을 쓰지 못하고 있다. 때문에 대부분의 단속이 경찰을 통해 이뤄지는 실정이다. 업계에서는 양회장의 이같은 주장에 대해 일부 공감하지만 지나치게 대형사 입장을 내세운 것이 아니냐는 반응이다. 즉 금감원이 감독 및 승인을 맡게되면 업계의 전반적인 신뢰도는 올라가겠지만 중소업체가 대다수인 현실상, 적용대상은 상위 몇개사를 제외하고는 거의 없다는 지적이다. 특히 양 회장이 업계 1위인 아프로파이낸셜 그룹 소속 계열사 대표도 맡고 있다는 점에서 부적절한 발언이었다는 평가다. 양 회장은 또 ""감독당국이 대부업협회에 감독권한을 일부 위임, 대부업협회가 업계의 자율정화 기능을 수행할 수 있도록 해야한다""고 주장, 눈길을 끌었다. 한편 이날 토론회에서 방만기 한양대 박사는 ""대부업을 포함한 소비자 금융시장의 건전발전을 위해서는 시장기능을 왜곡하는 인위적 규제는 줄여야 한다""며 ""특히 대부자와 차입자 간의 충분한 정보를 공유하게 하는 것이 중요하다""고 지적했다. 방 박사는 또 신용평가 시스템 같은 장치를 적극 도입할 필요가 있다고 강조했다. 금감원 조성목 팀장은 ""대부업법이 시행된 후 사금융시장 위축으로 신용경색이 발생하고 암시장 불법사채 금리도 연 220%에서 260%까지 상승했다""며 ""카드깡 등의 문제도 끊임없이 발생하고 있는 만큼 건전 대부업체의 육성이 필요한 시점""이라고 말했다. 조 팀장은 또 ""3월기준 1만1500여개에 이르는 대부업체를 모두 감독하는 것은 어려운 만큼 업계의 자율감독 체제 구축이 중요하다""고 덧붙였다. 홍종학 경원대 교수는 ""한국의 고금리 시장에서는 누가 더 교묘한 강박적 채권추심 시스템을 가지고 있느냐에 따라 수익이 결정된다""며 ""금융이용자보호제도를 정비하는 방안이 요구된다""고 주장했다. 반준환기자 abcd@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000536818?sid=101
[오늘의 포인트]저점에 대한 믿음 높아졌으나,2005-05-09 11:41:18,"[머니투데이 권성희 기자]미국의 고용지표가 급격히 개선됨에 따라 미국 경기 둔화에 대한 우려는 덜었다. 금리 인상 속도가 빨라지지 않겠느냐는 또다른 걱정거리가 고개를 들긴 했으나 미국 경제가 견조하다는 사실을 확인했다는 점이 더 중요하다. 김학균 긋모닝신한증권 연구원은 ""미국 고용지표가 긍정적으로 발표돼 큰 틀에서의 걱정은 덜었다""며 ""미국이나 국내 증시나 저점을 뚫고 내려가는 구도는 아니라는 확신이 높아졌다""는 지적이다. 그러나 9일 증시는 하락하고 있다. 지난주말 급격한 상승으로 940을 회복했지만 미국 고용지표 개선 소식이 950까지 끌고 올라갈 힘은 되지 못하고 있다. 이날 하락은 기술적 반등 이후 조정 정도로 해석된다. 굿모닝신한증권 김 연구원은 ""이번주 미국의 소비지표와 OECD 경기선행지수 등 글로벌 경기를 가늠할 수 있는 지표들이 많이 발표되기 때문에 이를 확인하고 움직이겠다는 관망 심리가 강한 것으로 보인다""고 말했다. 저점에 대한 확신은 높아졌지만 지속적인 상승세를 이어갈 수 있느냐는 점에 대한 고민이 해결되지 않았기 때문에 기술적 반등 이상으로 뚫고 올라가긴 어려워 보인다는 지적이다. 이 때문에 910~920선에서 950까지의 좁은 박스권에서 지리한 횡보 국면이 이어질 것으로 예상했다. 이번주 수요일(11일)에는 OECD 경기선행지수가, 목요일(12일)에는 미국의 4월 소매판매가, 금요일(13일)에는 5월 미시건대 소비자신뢰지수가 각각 발표된다. 전세계 증시의 조정을 유발했던 OCED 경기선행지수가 저점을 마련하고 위쪽으로 돌아설 것인지가 가장 큰 관심이다. 수급상으로는 주가 조정에도 불구하고 주식형펀드에 자금이 계속 유입되고 있다는 점이 긍정적이다. 반면 지난주말과 이날 외국인의 다소 적극적인 매수세에도 불구하고 외국인 매매에 대해서는 믿음이 낮다. 최근 6주 중에서 5주간 한국 관련 펀드에서 자금이 유출돼 이머징마켓으로 유입되는 외국인 자금이 줄어들고 있다는 점, 5월말 MSCI지수내 대만 비중 확대에 따라 한국보다는 대만에 대한 선호도가 높다는 점 때문이다. 실제로 지난주 외국인은 국내에서는 420억원을 순매수하는데 그쳤으나 대만에서는 9600억원을 순매수했다. 시장을 드리우는 또 하나의 요소는 북핵 문제다. 장인환 KTB자산운용 사장은 ""펀더멘털로는 문제가 없다고 판단하며 북핵 문제가 가장 큰 부담으로 보인다""고 말했다. 따라서 북핵 문제가 가닥을 잡아야 시장이 좀 시원하게 오를 수 있는 기반을 마련할 것으로 내다봤다. 장 사장은 ""하지만 북핵 때문에 주가가 빠진다면 싸게 살 수 있는 기회라고 보고 또 이 때는 지수 900후반에서 1000 사이에서 빠져나갔던 헤지펀드들도 다시 들어올 것으로 예상한다""고 말했다. 이렇게 생각하는 이유는 북핵 문제가 다소 심각하게 보이지만 극단으로 치달을 것으로 예상하지 않는데다 국내 경기도 속도가 느릴 뿐이지 방향은 회복이라고 판단하기 때문이다. 장 사장은 ""내수 회복 속도가 좀 느리고 북핵 문제라는 외부 악재가 버티고 있어 매수 타이밍이 좀 지연되고 있을 뿐 수급은 좋다""며 ""지금은 누가 싸게 사느냐의 게임이라고 보기 때문에 저점 매수의 관점으로 대응해야 한다""고 말했다. 굿모닝신한증권 김 연구원도 ""현재 시장은 여러 변수들을 확인하고 가자는 심리가 강하다""며 ""밸류에이션은 싸지만 지금 매수하기에 최적의 타이밍인가에 대해 고민하는 상황""이라고 지적했다. ""최적의 매수 타이밍을 노리고 관망 중인 상태이므로 지수는 위로도 아래로도 막혀 있고 시장은 인내심을 요구하고 있다""는 의견이다. 권성희기자 shkwon@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000536433?sid=101
올1~4월 해외건설수주액 26억불..전년比 44%↑,2005-05-02 11:01:00,"[머니투데이 남창균 기자]올 1~4월 해외건설 수주액이 26억불을 기록해 지난해 동기대비 44% 증가한 것으로 나타났다. 2일 건설교통부에 따르면 올 1~4월 해외건설 수주액은 91건 26억2300만불로 집계됐다. 이는 지난해 동기 42건, 18억2200만불에 비해 건수로는 116%, 금액으로는 44% 증가한 것이다. 지역별로는 △중동 19건 17억3300만불 △아시아 58건 6억2700만불 △기타 14건 2억6300만불 등이다. 중동지역의 경우 지난해 동기대비 건수는 90%, 금액은 111% 증가했다. 이는 고유가로 오일달러를 벌어들인 중동 국가들이 대형 플랜트 발주를 늘리고 있기 때문이다. 업체별로는 △두산중공업 3건 5억5500만불 △현대건설 2건 4억4700만불 △GS건설 4건 4억100만불 등이다. 정부는 해외건설 수주 확대를 위해 제도적 지원을 늘려나갈 계획이다. 우선 지난 1월부터 대외경제협력기금의 금리를 1.0%포인트 인하했으며, 시장개척지원자금(10억원)을 총 22개 업체 22개 프로젝트에 지원키로 결정했다. 또 이달 중순에는 범정부차원으로 수주지원단을 구성해 중동ㆍ중남미ㆍ아시아 등에 파견할 계획이다. □올해 국가별 수주금액 1위  카타르  9억2900만불 2위  쿠웨이트  6억8900만불 3위  태국  2억7500만불 4위  멕시코  1억5400만불 5위  인도  1억700만불 남창균기자 namck@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000533743?sid=101
채권모멘텀 부족..'금통위 보고 움직이자',2005-05-11 11:45:29,"[머니투데이 장태민 기자]채권시장이 박스권 속에 금통위를 앞둔 관망세를 이어가고 있다. 오랜 기간 지속된 좁은 박스를 벗어나기 쉽지 않다는 것이다. 한 시장관계자는 ""오늘 장은 미국시장 영향 등으로 다소 강세를 보일 것으로 봤지만, 전날에 비해 매수 쪽의 힘이 상당히 둔화됐다""면서 ""그렇지만 당분간 박스권을 유지하는 모습으로 갈 것으로 본다""고 밝혔다. 다른 관계자는 ""박스권이 상당기간 지속되고 있는데, 추가모멘텀이 없어 한 쪽으로 쏠리기가 쉽지 않다""고 밝혔다. 그는 ""1분기 GDP, 인플레이션, 부동산 등 이슈거리가 될 만한 것들을 확인하려는 심리가 강한 상황""이라고 지적했다. 채권시장에선 금통위에 대해 큰 변동사항을 기대하기는 힘들지만, 그래도 현재의 정체된 장 분위기에선 확인을 하고 가야한다는 심리들이 엿보인다. 한 증권사 딜러는 ""선물이 111.60을 몇 번 트라이하다가 주춤하는 양상이다. 금리는 조심스럽게 흘러내려 왔고 시장은 경기 회복이 쉽지 않은 것 아니냐는 인식이 강화돼 있다""고 지적했다. 그는 ""헌데 한은은 경기는 회복되는데, 회복 속도가 느리다는 식의 입장을 유지할 것""이라며 ""이런 점을 감안하면 금리의 추가적인 하락 쪽으로 보기엔 뭔가 부족하다""고 말했다. 그는 ""한은이나 재경부 등이 기존의 입장을 유지하는 쪽으로 보이고, 한은이 거꾸로 몇몇 지표들을 좋게 해석하거나 물가 부담를 부각시켜 버리면 금리는 지금을 박스권 하단으로 보고 올라갈 수 있다""고 관측했다. 물가 부분에 대해선 생산자 물가의 소비자 물가로의 전이 가능성 등이 거론되고 있다. 물론 당장 물가가 부담요인은 아니라는 지적이다. 또 정책당국의 스탠스가 경기 쪽에 있다고 감안하면 큰 부담으로 보기도 힘들다. 하지만 내수가 조금만 살아난다면 물가 쪽으로 부담이 전이될 수 있다는 시각도 대두되고 있다. 물가에 대해선 당장의 상황보다는 향후의 가능성에 초점을 맞추는 모습이다. 이런 시각들은 물론 경기회복과 연관돼 있다. 임노중 한화증권 연구위원은 ""정부에서 부동산 쪽에 대해선 강한 의지를 보이고 있어, 부동산 때문에 금융시장이 변할 가능성은 적다""면서 ""하지만 경기 쪽에서 회복 신호가 나오면 물가가 부담이 될 가능성은 내재돼 있다""고 분석했다. 그는 ""경기를 보면 통화정책 변화 요인은 없고 물가도 현재 수준을 감안하면 변화요인으로 작용하기 힘들다""면서 ""하반기 점진적인 경기회복이 이뤄진다면 그 때는 물가 쪽의 분위기가 달라질 수 있다""고 지적했다. 장태민기자 amigo@moneytoday.co.kr < 저작권자 ⓒ머니투데이(경제신문) >",https://n.news.naver.com/mnews/article/008/0000537438?sid=101
